elevation,slope,rainfall,ndvi,ndwi,landcover,flooded,row,col
7.3463717,0.6745776,1910.3632,0.6311887,-0.5827338,10.0,0,440,3386
50.514957,0.0,1700.4763,0.0,0.0,50.0,0,63,1787
6.13813,2.2240837,2166.1794,0.34370327,-0.34491017,30.0,0,825,4254
59.05756,0.0,1668.0502,0.0,0.0,50.0,0,69,1417
11.980291,5.052457,1715.7577,0.6013196,-0.5763178,10.0,0,114,2220
0.0,0.0,1610.6802,0.0,0.0,80.0,0,872,1424
51.472374,0.0,1599.3531,0.0,0.0,10.0,0,25,397
66.88222,0.0,1513.9191,0.0,0.0,40.0,0,37,273
17.407557,0.0,2186.3943,0.0,0.0,10.0,0,575,4319
2.0601184,3.6057346,1834.3407,0.3291014,-0.3452313,50.0,0,775,2221
10.59817,2.8394415,1909.1161,0.62131304,-0.57668287,10.0,0,582,3424
13.803402,0.0,1807.3706,0.0,0.0,30.0,0,486,1154
1.5642768,3.5902388,1618.0187,0.13962635,-0.23215947,50.0,0,588,1706
9.229357,3.194753,1704.1478,0.6362649,-0.64250684,10.0,0,767,430
31.29863,0.0,1734.9812,0.0,0.0,10.0,0,208,1380
15.935038,3.5518866,1965.6061,0.6195848,-0.57940316,10.0,0,733,3074
21.173801,0.0,1626.5264,0.0,0.0,10.0,0,553,363
2.6985867,1.1872153,1917.3639,0.32718676,-0.37648645,30.0,0,556,2541
7.404749,2.9704497,1878.582,0.23410547,-0.33939555,50.0,0,765,2070
0.0,0.0,1746.6439,-0.12526539,-0.0012150669,80.0,0,843,771
4.9698358,1.9108988,1780.9595,0.49246946,-0.513981,10.0,0,781,875
6.6804705,1.7443846,1897.8663,0.12944229,-0.2201205,50.0,0,449,1709
9.424986,1.4357929,1920.8463,0.2755848,-0.33494836,30.0,0,780,2674
65.39916,0.0,1415.922,0.0,0.0,50.0,0,65,43
0.0,0.0,1044.101,0.0,0.0,80.0,0,906,938
10.658726,4.3062873,1883.3898,0.46129313,-0.49621493,10.0,0,773,1069
2.166885,1.8664781,2014.129,0.6243217,-0.5863568,10.0,0,301,3173
0.0,0.0,1956.2201,0.0,0.0,80.0,0,758,3025
13.523762,0.0,2110.507,0.0,0.0,10.0,0,75,4212
32.287067,2.462876,1898.0212,0.116853364,-0.21355464,50.0,0,428,1816
0.0,0.0,1846.2823,0.0,0.0,80.0,0,858,2466
10.02652,0.0,2217.1536,0.0,0.0,10.0,0,437,3845
0.0,0.0,1665.3431,0.0,0.0,80.0,0,868,1946
0.0,0.0,1334.1371,0.0,0.0,80.0,0,891,2713
5.7130575,2.0571399,1931.3844,0.5881902,-0.5528618,30.0,0,731,2550
0.0,0.0,800.56946,0.0,0.0,80.0,0,925,1092
32.464226,6.0009537,1923.9529,0.5654831,-0.53554094,10.0,0,72,3302
9.311023,1.9209417,1677.1699,0.29789093,-0.3742072,50.0,0,565,1595
59.0,0.0,1437.6418,0.0,0.0,10.0,0,66,88
10.47805,0.0,1853.1105,0.0,0.0,10.0,0,447,1317
21.16818,0.0,2094.1404,0.0,0.0,10.0,0,7,4115
49.143444,0.0,1727.8074,0.0,0.0,50.0,0,138,1065
4.769398,0.0,1778.9661,0.0,0.0,30.0,0,82,1968
27.057026,0.0,1504.3289,0.0,0.0,10.0,0,438,44
37.37645,1.3902779,1717.6583,0.16191515,-0.28748488,50.0,0,331,1607
42.650867,0.0,1909.2261,0.0,0.0,10.0,0,40,3539
0.0,0.0,1030.7738,0.0,0.0,80.0,0,905,826
0.0,0.0,2108.1135,-0.029609691,0.03994674,80.0,0,781,3890
8.583827,2.1343515,2075.5916,0.54236835,-0.52323127,10.0,0,728,3748
8.7173815,1.1207571,1867.2976,0.31910446,-0.3384825,50.0,0,631,3059
0.0,0.0,2249.7375,0.27543426,-0.23607214,90.0,0,367,4089
14.103788,0.0,2148.9592,0.0,0.0,30.0,0,585,4243
0.0,0.0,2257.7793,0.11150918,-0.08384279,90.0,0,388,4150
13.39452,2.2471082,1765.3937,0.061389536,-0.1441025,50.0,0,674,1496
30.834875,1.3490407,1826.7048,0.1972918,-0.28517443,50.0,0,256,2267
0.0,0.0,2181.6218,0.06009852,-0.040115997,90.0,0,409,3790
46.629013,0.0,1617.3245,0.0,0.0,10.0,0,3,653
69.6728,0.0,1707.9675,0.0,0.0,50.0,0,5,1594
3.2314157,1.5022756,1771.2153,-0.022984222,-0.038700305,50.0,0,765,1757
0.0,0.81009096,1952.1638,0.36847073,-0.3959236,40.0,0,365,2146
16.378416,0.0,1975.8223,0.0,0.0,10.0,0,204,3805
11.851924,3.2597678,1766.7716,0.49629316,-0.5142551,10.0,0,684,899
0.0,0.0,1979.3577,0.0,0.0,80.0,0,805,3137
8.00718,0.0,1746.0997,0.0,0.0,50.0,0,28,1837
13.655987,1.7190057,1973.8715,0.63061744,-0.57760286,10.0,0,402,3271
3.185092,5.5827885,1953.4088,0.44867286,-0.3704432,80.0,0,536,2616
45.97366,2.3832858,1686.1514,0.101140015,-0.19872713,50.0,0,248,1655
46.232895,0.0,1445.8983,0.0,0.0,50.0,0,265,57
23.137318,0.0,2115.1846,0.0,0.0,10.0,0,34,4224
17.6192,1.8376662,1712.2063,0.21867073,-0.34152472,50.0,0,577,884
9.858537,4.7488914,1628.4717,0.08894678,-0.14790113,50.0,0,625,1796
11.09873,0.0,1983.6404,0.0,0.0,10.0,0,35,2979
27.414444,0.0,1739.9197,0.0,0.0,10.0,0,275,1018
19.647383,1.4244255,1694.3389,0.31553656,-0.4071959,50.0,0,544,857
7.9761662,0.0,1569.116,0.0,0.0,10.0,0,640,134
4.0,0.0,1825.0416,0.30201668,-0.31135976,90.0,0,618,2778
25.52183,0.0,2222.2202,0.0,0.0,30.0,0,486,4353
12.151031,4.5715456,2036.2646,0.61420816,-0.5670498,10.0,0,439,3598
7.1121516,4.7243915,1700.9172,0.46663323,-0.5231892,10.0,0,656,663
32.589123,0.0,1504.677,0.0,0.0,10.0,0,422,252
8.706737,1.5853906,1704.1478,0.67913336,-0.62384635,10.0,0,829,471
1.4435924,2.2198133,1653.7799,0.07971232,-0.16564219,50.0,0,640,1798
0.0,0.0,2054.206,0.0,0.0,80.0,0,804,3662
13.622251,2.4433417,2110.674,0.4902077,-0.44061962,10.0,0,347,3756
0.0,0.0,1948.9619,0.0,0.0,80.0,0,786,3542
2.7879858,1.4996005,1826.7294,0.6370534,-0.59890044,10.0,0,620,2506
0.0,0.0,1381.6548,0.0,0.0,80.0,0,891,3181
57.704437,3.9522073,1820.6399,0.2773785,-0.36465383,50.0,0,94,2495
9.463435,2.8518615,2264.1797,0.4889535,-0.4509915,10.0,0,771,4377
0.0,0.0,1969.4452,0.0,0.0,80.0,0,823,3442
10.665272,0.0,2170.2114,0.0,0.0,10.0,0,303,4467
17.91666,0.0,1942.6888,0.0,0.0,10.0,0,24,3350
0.0,0.0,1605.5376,0.0,0.0,80.0,0,876,3083
29.961079,0.0,1856.6339,0.0,0.0,30.0,0,360,1271
2.0887086,2.02289,1700.1493,0.30748805,-0.41657078,90.0,0,728,284
13.355672,0.0,1853.9746,0.0,0.0,30.0,0,466,1322
25.87723,0.0,1526.3253,0.0,0.0,50.0,0,509,208
0.0,0.0,1576.4235,0.0,0.0,80.0,0,905,4320
0.0,0.0,1603.4102,0.0,0.0,80.0,0,877,3170
33.80908,0.0,2165.2627,0.0,0.0,30.0,0,410,4482
0.0,0.0,1965.6772,0.0,0.0,80.0,0,861,3854
6.964222,0.0,2156.763,0.0,0.0,30.0,0,168,4383
10.833835,2.1007166,1902.408,0.45774466,-0.45196366,10.0,0,554,2702
11.476146,0.0,2107.2214,0.0,0.0,10.0,0,322,3834
0.0,0.0,1301.5586,0.0,0.0,80.0,0,899,3683
0.0,0.0,1432.2133,0.0,0.0,80.0,0,884,2039
15.422224,0.0,2219.0542,0.0,0.0,30.0,0,524,4205
25.161406,0.0,1853.5298,0.0,0.0,30.0,0,382,1299
11.274628,3.2118092,2044.7544,0.6494903,-0.60032517,10.0,0,453,3055
17.11222,2.1146522,2026.7623,0.6481687,-0.60064673,10.0,0,375,3145
8.771144,1.0579864,1911.6007,0.64775,-0.59720427,10.0,0,185,2720
18.344675,0.0,2155.977,0.0,0.0,10.0,0,351,4529
0.0,0.0,1871.9963,0.5147831,-0.47722986,90.0,0,320,3410
33.17429,0.0,2123.0796,0.0,0.0,10.0,0,10,4253
0.0,0.0,1153.9504,0.0,0.0,80.0,0,909,3811
14.418353,0.0,2178.101,0.0,0.0,10.0,0,230,4519
34.326496,3.3166094,1809.1615,0.30748603,-0.38256145,50.0,0,87,2407
5.37105,0.0,2289.5264,0.0,0.0,10.0,0,734,4409
4.744386,3.5218391,1868.2388,0.1406658,-0.22032122,50.0,0,659,2422
0.0,0.0,2225.2366,0.5755814,-0.5235418,30.0,0,338,4123
10.4830475,2.1954963,1909.7737,0.6243094,-0.5850914,10.0,0,176,3413
16.214321,3.092051,1710.6271,0.19750844,-0.2555102,50.0,0,337,1576
17.016346,1.9402246,1778.0519,0.1767226,-0.3046576,50.0,0,462,1467
44.652946,0.0,1730.2505,0.0,0.0,50.0,0,152,1067
6.2113733,1.8444278,1703.8976,0.6716277,-0.6270407,10.0,0,730,586
19.168339,0.0,2053.327,0.0,0.0,10.0,0,100,3973
2.9262927,1.8673127,1696.5925,0.5843742,-0.5881726,30.0,0,620,645
7.223473,3.0234332,2052.6377,0.63211024,-0.5758045,10.0,0,403,2930
8.835094,6.197414,1707.4811,0.59090906,-0.63382846,10.0,0,711,672
43.120182,0.0,1579.8256,0.0,0.0,10.0,0,250,486
8.600061,0.0,2156.2354,0.0,0.0,10.0,0,170,4358
6.620929,4.207206,1847.2798,0.3541765,-0.37001672,10.0,0,671,1144
12.723302,0.6971873,1679.1765,0.49345693,-0.47535685,10.0,0,577,723
8.340967,2.5364282,1897.2876,0.23217116,-0.29727474,50.0,0,694,2513
15.959082,0.0,1644.6229,0.0,0.0,10.0,0,443,546
12.5533085,5.526222,1984.3152,0.4994191,-0.50717384,10.0,0,210,3204
0.0,0.0,1083.6143,0.0,0.0,80.0,0,902,879
0.0,0.0,1030.5668,0.0,0.0,80.0,0,913,3405
9.862486,4.2638555,1953.6891,0.54359525,-0.5283773,10.0,0,147,2943
0.0,0.0,1167.0448,0.0,0.0,80.0,0,909,3968
40.655327,0.0,1714.0486,0.0,0.0,40.0,0,294,854
18.428015,0.0,2104.3455,0.0,0.0,10.0,0,102,4202
10.786294,1.3924469,1955.2488,0.4024259,-0.4521351,30.0,0,160,3126
8.401701,1.7751923,1903.9343,0.38592616,-0.41403735,10.0,0,609,3398
1.0,0.0,2284.1152,0.08,-0.05775992,80.0,0,818,4520
27.526989,5.163939,1686.348,0.19601524,-0.29259026,50.0,0,76,1719
12.2826185,0.15638629,1757.294,0.15257819,-0.27044025,80.0,0,856,920
14.825611,0.0,1673.3833,0.0,0.0,10.0,0,417,785
63.17852,0.0,1485.8345,0.0,0.0,20.0,0,8,173
7.1503134,4.600674,2130.895,0.5586481,-0.51754177,10.0,0,734,4184
7.6605263,1.0513035,1685.0502,0.3277512,-0.42216527,30.0,0,860,261
7.941893,7.647798,1940.0166,0.55861413,-0.5217794,10.0,0,667,3447
3.7664433,2.8028853,2235.8928,0.26743105,-0.29144302,30.0,0,864,4387
0.0,0.0,1770.4655,0.0,0.0,80.0,0,872,3799
7.0,0.88318926,1808.6189,0.092892066,-0.12635659,80.0,0,846,932
1.626464,1.6891441,1783.6383,0.49813053,-0.51709217,30.0,0,539,1330
28.094172,4.113191,1669.748,0.1184085,-0.23987916,50.0,0,195,1632
0.0,0.025762636,1869.986,0.051030423,-0.14148681,80.0,0,769,1465
5.6952915,2.8204515,2116.781,0.3414787,-0.34231976,30.0,0,830,4058
14.673431,0.0,1766.1041,0.0,0.0,30.0,0,444,1067
0.0,0.0,1557.9509,0.0,0.0,80.0,0,886,4099
9.726749,2.5009904,1983.282,0.49894515,-0.46873385,10.0,0,740,3387
54.907513,0.0,1512.6401,0.0,0.0,20.0,0,91,309
5.544527,1.462367,1534.5824,0.55021596,-0.5607502,50.0,0,801,12
7.695128,1.778536,1814.7465,0.13948052,-0.26773587,50.0,0,722,2154
17.893211,0.0,2270.5535,0.0,0.0,10.0,0,688,4535
7.7925463,3.3196518,1823.8171,0.22393021,-0.28328735,50.0,0,641,2643
21.951143,0.0,2161.6418,0.0,0.0,30.0,0,414,4491
22.039036,5.028163,1890.1051,0.25182983,-0.34802955,50.0,0,307,2372
12.040231,2.0555675,1751.8217,0.56275976,-0.57894737,10.0,0,709,823
3.5336301,3.30199,1836.8406,0.2834909,-0.3160328,30.0,0,790,1854
7.4645576,1.2538081,1796.6423,0.5441435,-0.5547161,10.0,0,513,1387
0.0,0.0,1078.2559,0.0,0.0,80.0,0,908,2481
36.372208,0.0,1740.0286,0.0,0.0,50.0,0,296,1019
32.59162,0.0,1557.4991,0.0,0.0,40.0,0,415,330
0.0,0.0,1961.9072,0.0,0.0,80.0,0,832,3464
53.040646,0.0,1574.2375,0.0,0.0,30.0,0,116,414
5.9119735,2.516738,1605.1656,0.11456534,-0.20069462,50.0,0,623,1706
26.802757,0.0,1757.6022,0.0,0.0,30.0,0,284,1106
15.0,0.0,2122.5183,0.0,0.0,10.0,0,147,4228
28.477907,1.496123,1928.6831,0.3409623,-0.37018338,10.0,0,310,3602
8.72422,2.0754848,2009.7959,0.36788085,-0.4075219,10.0,0,430,2286
9.719945,0.0,2180.1921,0.0,0.0,10.0,0,399,3811
0.0,0.0,2229.497,0.0,0.0,30.0,0,339,4171
0.0,0.0,1682.0541,0.0,0.0,80.0,0,867,1954
40.927982,1.8886487,1703.3497,0.21407795,-0.29486582,50.0,0,295,1614
14.0,0.90480876,1920.873,0.56063455,-0.5229598,10.0,0,249,3374
31.57818,1.1406063,1881.6384,0.32126358,-0.38889617,30.0,0,301,2392
24.298042,0.0,1682.4879,0.0,0.0,30.0,0,438,706
42.229034,1.7031676,1672.316,0.1442335,-0.27885985,50.0,0,209,1643
21.310589,4.7971544,1877.9642,0.48250508,-0.5011553,10.0,0,101,2719
15.451711,3.2633843,2036.184,0.66314876,-0.6040156,10.0,0,348,3111
35.15459,0.0,1778.0208,0.0,0.0,30.0,0,261,1338
15.062935,0.0,2226.245,0.0,0.0,10.0,0,616,4393
0.0,0.0,1638.5624,0.0,0.0,80.0,0,871,2739
13.916924,4.2246537,1955.7817,0.36810923,-0.44222674,30.0,0,172,2928
16.279716,5.6342497,1675.9045,0.52562606,-0.54324716,10.0,0,88,1759
26.767698,5.6486554,1830.3534,0.5561072,-0.51400965,10.0,0,225,3498
8.253625,0.0,2155.152,0.0,0.0,10.0,0,228,4430
24.320728,0.0,1661.2437,0.0,0.0,50.0,0,293,664
43.516632,4.183534,1813.06,0.17828093,-0.29876423,50.0,0,68,2398
0.0,0.0,1181.8391,0.0,0.0,80.0,0,906,3655
16.18089,2.328469,1672.8333,0.270222,-0.37932944,30.0,0,557,803
15.322066,0.0,1791.6649,0.0,0.0,50.0,0,8,2092
16.969257,0.0,2099.9863,0.0,0.0,10.0,0,201,4185
12.161475,0.0,2208.2979,0.0,0.0,10.0,0,300,4309
47.28844,0.0,1719.0421,0.0,0.0,10.0,0,18,1181
12.222911,4.3413515,1859.508,0.24469845,-0.31115335,30.0,0,425,1689
12.73816,0.0,1448.6584,0.0,0.0,10.0,0,262,80
7.977791,1.6790665,1687.4612,0.39047152,-0.4432832,30.0,0,684,458
27.144463,1.525421,1792.3811,0.20720197,-0.26256645,50.0,0,383,1741
6.174389,1.504004,1771.2153,0.17395973,-0.25211167,50.0,0,735,1679
17.514843,0.0,1993.8821,0.0,0.0,10.0,0,246,3883
25.424707,0.0,2151.5178,0.0,0.0,30.0,0,491,4525
33.80658,0.0,1752.1226,0.0,0.0,10.0,0,205,1335
0.0,0.0,1033.7174,0.0,0.0,80.0,0,918,4229
6.827005,4.0302887,1855.7205,0.23585658,-0.26320076,50.0,0,646,2459
33.306927,2.9582963,1677.94,0.096255876,-0.17212318,50.0,0,234,1648
5.5149055,1.5517269,1856.8713,0.25374955,-0.31298685,30.0,0,653,2798
12.12915,2.6965027,1953.9629,0.6238651,-0.55807525,10.0,0,95,2970
3.8651364,1.976912,1942.6177,0.13186103,-0.23820288,50.0,0,477,1701
8.385928,5.349858,1811.4313,0.14040807,-0.2596346,50.0,0,440,1397
10.896331,0.0,1797.0743,0.0,0.0,30.0,0,87,2007
45.59332,5.8032475,1676.8344,0.14366198,-0.30052418,50.0,0,231,1773
11.762287,2.089664,1893.958,0.28061652,-0.3266227,10.0,0,700,2060
5.4237747,1.7732203,1638.6757,0.26564345,-0.34363902,50.0,0,796,156
17.057026,4.312278,2076.0142,0.21345773,-0.2694469,60.0,0,687,3707
6.2473183,3.2462566,1854.0795,0.13427836,-0.19576144,50.0,0,653,2787
19.772688,3.196301,1883.3792,0.6388309,-0.586179,10.0,0,219,3635
10.065207,0.0,1628.6152,0.0,0.0,10.0,0,317,576
15.892554,0.0,2218.8538,0.0,0.0,10.0,0,321,4320
0.0,0.0,2084.4668,0.0,0.0,80.0,0,828,3784
5.712193,2.9340084,1822.5295,0.5889368,-0.56824446,10.0,0,128,2046
8.741215,1.5782988,2264.0176,0.30389947,-0.33796296,30.0,0,883,4478
6.6419296,0.0,1757.344,0.0,0.0,30.0,0,44,1892
19.864532,0.0,1984.4008,0.0,0.0,10.0,0,183,3845
0.38116664,1.4317521,1872.0961,0.2100369,-0.26317412,50.0,0,683,2322
10.00597,2.6888478,1833.1715,0.085757464,-0.16482031,50.0,0,679,1410
19.625744,0.0,1742.917,0.0,0.0,50.0,0,11,1691
1.6103001,1.7011967,1729.3916,0.39697978,-0.449668,10.0,0,607,901
5.6720114,5.083869,1822.7783,0.11942334,-0.20461217,50.0,0,258,1894
15.712016,0.0,2079.7837,0.0,0.0,10.0,0,83,4140
17.630533,0.0,2043.5387,0.0,0.0,10.0,0,99,3948
8.490243,3.6268725,1742.5247,0.58318,-0.5902851,10.0,0,847,760
6.6789985,4.0226536,1974.1093,0.1754534,-0.2714416,50.0,0,370,2247
0.0,0.0,793.50446,0.0,0.0,80.0,0,922,1710
19.0,0.0,1540.0972,0.0,0.0,10.0,0,570,147
5.943412,2.5613093,1956.1403,0.31641746,-0.40648702,30.0,0,352,2189
7.1035504,0.0,1609.0038,0.0,0.0,10.0,0,25,566
8.866703,0.0,2155.5576,0.0,0.0,10.0,0,190,4308
15.341659,1.9730351,1936.9086,0.26328877,-0.29674536,10.0,0,504,3472
16.023285,0.0,1564.5366,0.0,0.0,10.0,0,240,391
6.679271,2.2182412,1996.5712,0.6902598,-0.61997056,10.0,0,462,3151
6.9018183,0.0,2104.3293,0.0,0.0,10.0,0,667,4145
12.829065,0.0,1755.9607,0.0,0.0,10.0,0,195,1221
9.015776,4.9252987,1768.961,0.1421699,-0.23945597,50.0,0,638,1279
2.086277,0.7881438,1704.1478,0.43017152,-0.48960993,90.0,0,787,444
6.3458695,1.7512851,1956.4865,0.4415236,-0.44326574,10.0,0,260,2786
14.20998,3.5847461,1921.8971,0.6419165,-0.5846403,10.0,0,111,3186
10.001893,2.065496,1859.9302,0.10700027,-0.21982695,50.0,0,690,1261
0.0,0.0,942.0293,0.0,0.0,80.0,0,909,664
12.460056,2.899996,1937.2968,0.55741125,-0.5305704,10.0,0,480,3333
33.633015,0.0,1708.2234,0.0,0.0,50.0,0,113,1336
1.2411577,5.191983,1823.3738,0.30224195,-0.36852714,30.0,0,855,1872
13.857775,0.0,1592.9309,0.0,0.0,10.0,0,82,564
35.190895,2.1701374,1879.5631,0.15066645,-0.22617763,50.0,0,409,1821
0.0,0.0,1273.649,0.0,0.0,80.0,0,894,1959
34.73377,4.740683,1795.7147,0.1825,-0.3134835,50.0,0,195,2210
41.12426,0.0,1544.5935,0.0,0.0,20.0,0,315,334
52.059204,0.0,1486.4519,0.0,0.0,20.0,0,151,282
0.0,0.0,1613.3282,0.0,0.0,80.0,0,869,2258
59.8183,0.0,1837.6929,0.0,0.0,10.0,0,46,2479
6.003055,1.9818336,1812.6753,0.54441625,-0.51509494,90.0,0,784,938
17.131092,0.0,2217.5542,0.0,0.0,10.0,0,346,3999
6.768284,0.0,2169.3923,0.0,0.0,10.0,0,277,4392
9.0181055,4.0169573,1915.327,0.62544674,-0.5928088,10.0,0,306,3362
10.065988,1.4539703,1703.9512,0.6656059,-0.6359702,10.0,0,830,400
15.583488,1.6887494,1655.805,0.6440129,-0.5956596,10.0,0,594,498
7.17508,2.8641818,1755.2684,0.5454115,-0.5830406,10.0,0,553,1411
8.40183,1.7381042,1951.5197,0.60573477,-0.56411976,10.0,0,504,3199
3.854102,2.1066113,1931.1576,0.42838648,-0.4374593,90.0,0,235,2033
18.508442,0.0,2243.851,0.0,0.0,10.0,0,606,4567
11.194874,2.038695,1746.8381,0.108241245,-0.20410821,50.0,0,527,1589
0.0,0.0,892.0363,0.0,0.0,80.0,0,921,3005
14.640527,2.909641,1988.0966,0.15319361,-0.20490094,60.0,0,732,3585
31.826149,0.0,1520.2479,0.0,0.0,10.0,0,382,295
14.510873,2.0665889,1684.0073,0.32553408,-0.42171302,50.0,0,589,825
14.181391,3.5802484,2036.5452,0.56987894,-0.56446815,10.0,0,380,3095
8.598299,0.0,1774.8965,0.0,0.0,10.0,0,234,1229
6.6268716,1.6131933,2174.2446,0.47781065,-0.4580394,10.0,0,833,4270
17.653786,2.2717664,1706.0925,0.6011575,-0.56198543,10.0,0,698,673
28.231,0.0,1513.937,0.0,0.0,10.0,0,462,16
15.640316,0.0,2089.9846,0.0,0.0,10.0,0,29,4053
4.598299,1.3017671,1642.6036,0.6323105,-0.5967163,10.0,0,825,164
42.768116,0.0,1886.8038,0.0,0.0,10.0,0,7,2644
54.29772,0.0,1665.4994,0.0,0.0,50.0,0,53,824
4.3470535,1.6301956,1993.8047,0.24368976,-0.32302687,30.0,0,461,2246
9.550729,3.4297876,1773.1667,0.51934826,-0.53656024,10.0,0,539,1388
31.414284,2.4550495,1756.0841,0.10202033,-0.22294945,50.0,0,414,1566
15.91666,0.0,1987.5974,0.0,0.0,10.0,0,27,3005
0.0,0.0,1331.8904,0.0,0.0,80.0,0,891,1221
1.1847605,1.568258,1932.6088,0.44908863,-0.4626487,90.0,0,252,2056
35.097908,4.2860465,1663.1459,0.124830894,-0.26151723,50.0,0,106,1749
0.0,0.0,984.49854,0.0,0.0,80.0,0,914,2654
0.0,0.0,1862.6106,-0.036858007,-0.005361085,80.0,0,701,2112
16.04657,5.6268635,1845.9905,0.23055002,-0.28130564,50.0,0,519,1810
17.306538,1.8064466,2116.781,0.536809,-0.4873225,10.0,0,749,4107
30.498114,0.0,1802.0522,0.0,0.0,10.0,0,359,1180
0.0,0.0,1684.4136,0.0,0.0,80.0,0,868,2740
28.023155,0.0,1637.9618,0.0,0.0,30.0,0,441,460
8.91666,3.8396666,1892.8687,0.63674444,-0.5852775,10.0,0,567,3284
24.96322,0.0,1587.6273,0.0,0.0,50.0,0,478,353
1.0869901,1.9260439,1914.9597,0.3618805,-0.43764818,95.0,0,763,1228
8.1187,2.8388562,1922.6498,0.450033,-0.5003415,95.0,0,734,1304
15.586132,0.0,1655.9614,0.0,0.0,10.0,0,393,595
6.022209,2.0588439,1925.7263,0.48349229,-0.48327464,30.0,0,723,2555
0.0,0.0,1186.7543,0.0,0.0,80.0,0,896,1564
22.798727,0.0,1871.3842,0.0,0.0,10.0,0,8,2587
3.2925005,2.921752,1869.5532,0.17099823,-0.22376543,50.0,0,660,2376
37.437035,0.0,1838.5275,0.0,0.0,10.0,0,352,1243
12.166964,4.002769,1916.5844,0.6605505,-0.609485,10.0,0,191,2736
20.908323,1.986362,1935.9615,0.13907598,-0.23006253,50.0,0,332,2561
15.252059,0.0,2156.5308,0.0,0.0,10.0,0,610,4296
9.940494,0.8394449,1794.5872,0.0825483,-0.15149456,50.0,0,545,1830
6.235877,2.3219032,1757.3938,0.045888353,-0.13749467,50.0,0,541,1734
22.488102,1.717017,1922.3429,0.661894,-0.5503222,10.0,0,86,3324
21.671963,2.7861824,1938.868,0.3022106,-0.38285714,50.0,0,331,2572
3.7755864,2.4744625,1698.2312,0.58325696,-0.58084196,10.0,0,708,564
12.643033,2.3850973,1951.2615,0.6428239,-0.58242416,10.0,0,118,3002
38.73975,0.0,1587.5912,0.0,0.0,20.0,0,268,434
0.0,0.0,1982.1753,0.0,0.0,80.0,0,784,3401
22.65141,0.0,1781.9314,0.0,0.0,10.0,0,435,1108
43.183704,2.8931007,1710.9847,0.119152695,-0.19943245,50.0,0,307,1623
7.169036,0.0,1520.5975,0.0,0.0,10.0,0,662,2
5.519063,3.7122424,1907.2058,0.41804543,-0.42228124,50.0,0,717,2696
21.885494,1.2001929,1952.6322,0.18606701,-0.2817662,50.0,0,344,2310
4.1474013,0.0,2216.5654,0.0,0.0,10.0,0,325,4331
7.4734316,1.007319,1797.1259,0.55830693,-0.5592048,10.0,0,782,915
29.956873,4.174145,1787.7466,0.16842106,-0.30866674,50.0,0,209,2343
23.735826,0.0,2023.5253,0.0,0.0,30.0,0,212,3964
2.904847,4.674819,2065.3962,0.5861141,-0.5453592,10.0,0,753,3707
54.320034,0.0,2077.993,0.0,0.0,10.0,0,131,4126
0.0,0.0,1029.6052,0.0,0.0,80.0,0,910,1947
4.1885824,3.094355,1693.5919,0.55079406,-0.585567,10.0,0,712,334
23.090593,7.568659,1714.0774,0.51822543,-0.5321377,10.0,0,262,1798
7.7783527,2.5079713,1969.0034,0.6781728,-0.60665923,10.0,0,483,3208
0.0,0.0,1974.5039,0.06029366,-0.029420685,80.0,0,246,3036
3.953076,3.1725078,1865.9066,0.5276219,-0.52667,10.0,0,699,1098
30.277441,0.0,1508.2494,0.0,0.0,10.0,0,447,265
70.95343,0.0,1476.9423,0.0,0.0,10.0,0,25,157
17.037464,0.0,1941.6276,0.0,0.0,10.0,0,19,3432
14.820296,0.0,1794.0358,0.0,0.0,50.0,0,5,1979
-0.34157658,1.3404751,1878.5327,0.33127186,-0.42947885,90.0,0,702,1224
12.406666,1.8833205,1883.7814,0.51434034,-0.5114504,10.0,0,256,3424
4.2104006,1.2837718,1718.8307,0.5051546,-0.5347709,10.0,0,609,880
4.8813,2.2601948,1840.6228,0.17150803,-0.24193284,50.0,0,710,2135
20.053999,0.0,2068.169,0.0,0.0,10.0,0,19,3965
2.6715028,2.1747794,1921.6346,0.22580644,-0.34423736,95.0,0,792,1314
6.5472445,1.4752069,1695.6095,0.49687284,-0.53528154,10.0,0,620,825
4.322086,3.8871002,1704.1478,0.6760736,-0.6135129,10.0,0,788,472
13.385355,0.0,1651.9663,0.0,0.0,10.0,0,315,630
5.658732,2.8497417,1870.2485,0.25336567,-0.3002013,50.0,0,670,2554
39.56492,0.0,1749.2745,0.0,0.0,20.0,0,203,1178
26.655325,0.0,1644.2428,0.0,0.0,10.0,0,483,446
0.0,0.0,1997.562,-0.08015136,0.047720797,90.0,0,248,3125
8.113182,0.0,1766.282,0.0,0.0,10.0,0,80,1940
5.1037884,1.9811989,1931.0562,0.49761614,-0.49314138,30.0,0,729,2554
1.0,0.37254134,2283.8713,0.12164751,-0.08980922,90.0,0,786,4525
1.8503257,0.929951,2116.781,0.54793787,-0.5134852,10.0,0,729,4140
36.587105,3.956436,1715.1597,0.2065053,-0.33083022,50.0,0,100,2183
0.0,0.0,1238.7183,0.0,0.0,80.0,0,893,2138
7.19452,2.7530234,2173.1167,0.6149706,-0.5607565,10.0,0,538,3775
48.176834,0.0,1728.6459,0.0,0.0,10.0,0,170,953
22.793858,0.0,1687.7336,0.0,0.0,30.0,0,467,636
58.42362,0.0,1644.7294,0.0,0.0,30.0,0,88,744
56.627945,0.0,1699.9181,0.0,0.0,10.0,0,172,819
